,ID,Words,Predicted labels
11515,NER_11516,अधिक,other
11516,NER_11517,एक,other
11517,NER_11518,और,other
11518,NER_11519,24,number
11519,NER_11520,टेस्ट,other
11520,NER_11521,2015,other
11521,NER_11522,एशेज,other
11522,NER_11523,श्रृंखला,other
11523,NER_11524,के,other
11524,NER_11525,बाद,other
11525,NER_11526,सेवानिवृत्त,other
11526,NER_11527,होने,other
11527,NER_11528,से,other
11528,NER_11529,पहले,other
11529,NER_11530,ऑस्ट्रेलिया,other
11530,NER_11531,के,other
11531,NER_11532,लिए,other
11532,NER_11533,बल्लेबाजी,other
11533,NER_11534,खोलने,other
11534,NER_11535,.,other
11535,NER_11536,newline,other
11536,NER_11537,थानचि,other
11537,NER_11538,उपजिला,location
11538,NER_11539,nan,other
11539,NER_11540,बांग्लादेश,other
11540,NER_11541,का,other
11541,NER_11542,एक,other
11542,NER_11543,उपज़िला,location
11543,NER_11544,है,other
11544,NER_11545,nan,other
11545,NER_11546,जोकी,other
11546,NER_11547,बांग्लादेश,other
11547,NER_11548,में,other
11548,NER_11549,तृतीय,other
11549,NER_11550,स्तर,other
11550,NER_11551,का,other
11551,NER_11552,प्रशासनिक,other
11552,NER_11553,अञ्चल,location
11553,NER_11554,होता,other
11554,NER_11555,है,other
11555,NER_11556,ज़िले,location
11556,NER_11557,की,other
11557,NER_11558,अधीन,other
11558,NER_11559,.,other
11559,NER_11560,newline,other
11560,NER_11561,यह,other
11561,NER_11562,रियल,other
11562,NER_11563,मैड्रिड,location
11563,NER_11564,स्पेन,location
11564,NER_11565,और,other
11565,NER_11566,फ्रांस,location
11566,NER_11567,की,other
11567,NER_11568,स्टेड,other
11568,NER_11569,डी,other
11569,NER_11570,रैम्स,other
11570,NER_11571,के,other
11571,NER_11572,बीच,other
11572,NER_11573,था,other
11573,NER_11574,.,other
11574,NER_11575,newline,other
11575,NER_11576,इमंपुर,other
11576,NER_11577,में,other
11577,NER_11578,भारत,location
11578,NER_11579,के,other
11579,NER_11580,बिहार,location
11580,NER_11581,राज्य,location
11581,NER_11582,के,other
11582,NER_11583,अन्तर्गत,other
11583,NER_11584,मगध,other
11584,NER_11585,मण्डल,location
11585,NER_11586,के,other
11586,NER_11587,औरंगाबाद,location
11587,NER_11588,जिले,location
11588,NER_11589,का,other
11589,NER_11590,एक,other
11590,NER_11591,गांव,location
11591,NER_11592,है,other
11592,NER_11593,.,other
11593,NER_11594,newline,other
11594,NER_11595,वाइगाच,other
11595,NER_11596,रूसी,other
11596,NER_11597,Вайгач,other
11597,NER_11598,nan,other
11598,NER_11599,आर्कटिक,other
11599,NER_11600,महासागर,other
11600,NER_11601,में,other
11601,NER_11602,एक,other
11602,NER_11603,द्वीप,location
11603,NER_11604,है,other
11604,NER_11605,जो,other
11605,NER_11606,nan,other
11606,NER_11607,पेचोरा,other
11607,NER_11608,सागर,other
11608,NER_11609,और,other
11609,NER_11610,कारा,other
11610,NER_11611,सागर,other
11611,NER_11612,के,other
11612,NER_11613,बीच,other
11613,NER_11614,स्थित,other
11614,NER_11615,है,other
11615,NER_11616,.,other
11616,NER_11617,newline,other
11617,NER_11618,उपेन्द्र,other
11618,NER_11619,ठाकुर,other
11619,NER_11620,मोहन,other
11620,NER_11621,मैथिली,other
11621,NER_11622,भाषा,other
11622,NER_11623,के,other
11623,NER_11624,विख्यात,other
11624,NER_11625,साहित्यकार,other
11625,NER_11626,हैं,other
11626,NER_11627,.,other
11627,NER_11628,newline,other
11628,NER_11629,मध्य,location
11629,NER_11630,भारत,location
11630,NER_11631,में,other
11631,NER_11632,इसे,other
11632,NER_11633,गोइंजक,other
11633,NER_11634,नर,other
11634,NER_11635,या,other
11635,NER_11636,गाओनी,other
11636,NER_11637,मादा,other
11637,NER_11638,कहते,other
11638,NER_11639,हैं,other
11639,NER_11640,.,other
11640,NER_11641,newline,other
11641,NER_11642,एडमिरल,other
11642,NER_11643,जयंत,other
11643,NER_11644,नाडकर्णी,other
11644,NER_11645,दिसम्बर,other
11645,NER_11646,1,number
11646,NER_11647,nan,other
11647,NER_11648,1987,location
11648,NER_11649,से,other
11649,NER_11650,नवम्बर,other
11650,NER_11651,30,number
11651,NER_11652,nan,other
11652,NER_11653,1990,number
11653,NER_11654,तक,other
11654,NER_11655,भारत,location
11655,NER_11656,के,other
11656,NER_11657,नौसेनाध्यक्ष,other
11657,NER_11658,रहे,other
11658,NER_11659,.,other
11659,NER_11660,newline,other
11660,NER_11661,इस,other
11661,NER_11662,ज़िले,location
11662,NER_11663,का,other
11663,NER_11664,कुल,other
11664,NER_11665,क्षेत्रफल,other
11665,NER_11666,6,number
11666,NER_11667,nan,other
11667,NER_11668,524,other
11668,NER_11669,है,other
11669,NER_11670,nan,other
11670,NER_11671,तथा,other
11671,NER_11672,वर्ष,other
11672,NER_11673,1998,number
11673,NER_11674,की,other
11674,NER_11675,जनगणना,other
11675,NER_11676,के,other
11676,NER_11677,अनुसार,other
11677,NER_11678,nan,other
11678,NER_11679,इसकी,other
11679,NER_11680,कुल,other
11680,NER_11681,जनसंख्या,other
11681,NER_11682,1,number
11682,NER_11683,nan,other
11683,NER_11684,83,number
11684,NER_11685,nan,other
11685,NER_11686,725,other
11686,NER_11687,थी,other
11687,NER_11688,.,other
11688,NER_11689,newline,other
11689,NER_11690,जहा,other
11690,NER_11691,व्यक्तिक,other
11691,NER_11692,अधिगम,other
11692,NER_11693,प्रतियोगिता,other
11693,NER_11694,संबन्धी,other
11694,NER_11695,गुण,other
11695,NER_11696,को,other
11696,NER_11697,आगे,other
11697,NER_11698,बदाता,other
11698,NER_11699,है,other
11699,NER_11700,ओर,other
11700,NER_11701,nan,other
11701,NER_11702,जो,other
11702,NER_11703,छात्र,other
11703,NER_11704,सहयोगी,other
11704,NER_11705,अधिगम,other
11705,NER_11706,करते,other
11706,NER_11707,है,other
11707,NER_11708,वो,other
11708,NER_11709,अपने,other
11709,NER_11710,ओर,other
11710,NER_11711,दूसरो,other
11711,NER_11712,के,other
11712,NER_11713,पूंजी,other
11713,NER_11714,ओर,other
11714,NER_11715,योग्यता,other
11715,NER_11716,में,other
11716,NER_11717,परिणत,other
11717,NER_11718,करते,other
11718,NER_11719,है,other
11719,NER_11720,nan,other
11720,NER_11721,ओर,other
11721,NER_11722,इस,other
11722,NER_11723,प्रक्रिया,other
11723,NER_11724,मे,other
11724,NER_11725,गुरूजन,other
11725,NER_11726,की,other
11726,NER_11727,भूमिका,other
11727,NER_11728,बदलकर,location
11728,NER_11729,सिरफ़,other
11729,NER_11730,जानकारी,other
11730,NER_11731,देना,other
11731,NER_11732,ही,other
11732,NER_11733,नही,other
11733,NER_11734,वह,other
11734,NER_11735,उनके,other
11735,NER_11736,सिकाने,other
11736,NER_11737,मे,other
11737,NER_11738,मदद,other
11738,NER_11739,करते,other
11739,NER_11740,है,other
11740,NER_11741,.,other
11741,NER_11742,newline,other
11742,NER_11743,यह,other
11743,NER_11744,वह,other
11744,NER_11745,वर्ण,other
11745,NER_11746,है,other
11746,NER_11747,nan,other
11747,NER_11748,जिसमें,other
11748,NER_11749,लाल,other
11749,NER_11750,एवं,other
11750,NER_11751,हरा,other
11751,NER_11752,वर्ण,other
11752,NER_11753,बाहुल्य,other
11753,NER_11754,में,other
11754,NER_11755,nan,other
11755,NER_11756,एवं,other
11756,NER_11757,नीला,other
11757,NER_11758,वर्ण,other
11758,NER_11759,न्यून,other
11759,NER_11760,हो,other
11760,NER_11761,.,other
11761,NER_11762,newline,other
11762,NER_11763,पचौत,other
11763,NER_11764,-,other
11764,NER_11765,२,number
11765,NER_11766,बेलदौर,other
11766,NER_11767,nan,other
11767,NER_11768,खगड़िया,location
11768,NER_11769,nan,other
11769,NER_11770,बिहार,location
11770,NER_11771,स्थित,other
11771,NER_11772,एक,other
11772,NER_11773,गांव,location
11773,NER_11774,है,other
11774,NER_11775,.,other
11775,NER_11776,newline,other
11776,NER_11777,उपाध्यक्ष,other
11777,NER_11778,होने,other
11778,NER_11779,के,other
11779,NER_11780,नाते,other
11780,NER_11781,nan,other
11781,NER_11782,वे,other
11782,NER_11783,सभाध्यक्ष,other
11783,NER_11784,nan,other
11784,NER_11785,की,other
11785,NER_11786,अनुपस्थिति,other
11786,NER_11787,में,other
11787,NER_11788,nan,other
11788,NER_11789,उनके,other
11789,NER_11790,के,other
11790,NER_11791,कार्यों,other
11791,NER_11792,का,other
11792,NER_11793,निर्वाह,other
11793,NER_11794,करते,other
11794,NER_11795,थे,other
11795,NER_11796,.,other
11796,NER_11797,newline,other
11797,NER_11798,संदीपन,other
11798,NER_11799,चट्टोपाध्याय,other
11799,NER_11800,बंगाली,other
11800,NER_11801,भाषा,other
11801,NER_11802,के,other
11802,NER_11803,विख्यात,other
11803,NER_11804,साहित्यकार,other
11804,NER_11805,हैं,other
11805,NER_11806,.,other
11806,NER_11807,newline,other
11807,NER_11808,सेली,other
11808,NER_11809,nan,other
11809,NER_11810,भनोली,other
11810,NER_11811,तहसील,location
11811,NER_11812,में,other
11812,NER_11813,भारत,location
11813,NER_11814,के,other
11814,NER_11815,उत्तराखण्ड,other
11815,NER_11816,राज्य,location
11816,NER_11817,के,other
11817,NER_11818,अन्तर्गत,other
11818,NER_11819,कुमाऊं,other
11819,NER_11820,मण्डल,location
11820,NER_11821,के,other
11821,NER_11822,अल्मोड़ा,location
11822,NER_11823,जिले,location
11823,NER_11824,का,other
11824,NER_11825,एक,other
11825,NER_11826,गांव,location
11826,NER_11827,है,other
11827,NER_11828,.,other
11828,NER_11829,newline,other
11829,NER_11830,2014,other
11830,NER_11831,के,other
11831,NER_11832,चुनावों,other
11832,NER_11833,में,other
11833,NER_11834,इन्होंने,other
11834,NER_11835,तमिलनाडु,other
11835,NER_11836,की,other
11836,NER_11837,कृष्णागिरि,other
11837,NER_11838,सीट,other
11838,NER_11839,से,other
11839,NER_11840,ऑल,other
11840,NER_11841,इण्डिया,other
11841,NER_11842,अन्ना,other
11842,NER_11843,द्रविड़,other
11843,NER_11844,मुनेत्र,other
11844,NER_11845,कड़गम,other
11845,NER_11846,की,other
11846,NER_11847,ओर,other
11847,NER_11848,से,other
11848,NER_11849,भाग,other
11849,NER_11850,लिया,other
11850,NER_11851,.,other
11851,NER_11852,newline,other
11852,NER_11853,पूर्वी,other
11853,NER_11854,टेक्सैस,other
11854,NER_11855,की,other
11855,NER_11856,चीड़,other
11856,NER_11857,पट्टी,other
11857,NER_11858,प्रमुख,other
11858,NER_11859,जंगली,other
11859,NER_11860,क्षेत्र,other
11860,NER_11861,है,other
11861,NER_11862,.,other
11862,NER_11863,newline,other
11863,NER_11864,श्रावस्ती,other
11864,NER_11865,लोक,other
11865,NER_11866,सभा,other
11866,NER_11867,निर्वाचन,other
11867,NER_11868,क्षेत्र,other
11868,NER_11869,भारत,location
11869,NER_11870,के,other
11870,NER_11871,उत्तर,location
11871,NER_11872,प्रदेश,location
11872,NER_11873,राज्य,location
11873,NER_11874,का,other
11874,NER_11875,एक,other
11875,NER_11876,लोक,other
11876,NER_11877,सभा,other
11877,NER_11878,निर्वाचन,other
11878,NER_11879,क्षेत्र,other
11879,NER_11880,है,other
11880,NER_11881,.,other
11881,NER_11882,newline,other
11882,NER_11883,हाइड्रोपोनिक,other
11883,NER_11884,समाधान,other
11884,NER_11885,में,other
11885,NER_11886,कार्बनिक,other
11886,NER_11887,यौगिकों,other
11887,NER_11888,प्रभाव,other
11888,NER_11889,दिखा,other
11889,NER_11890,क्योंकि,other
11890,NER_11891,इसके,other
11891,NER_11892,विपरीत,other
11892,NER_11893,nan,other
11893,NER_11894,पारंपरिक,other
11894,NER_11895,हाइड्रोपोनिक्स,other
11895,NER_11896,जैविक,other
11896,NER_11897,खाद,other
11897,NER_11898,का,other
11898,NER_11899,उपयोग,other
11899,NER_11900,नहीं,other
11900,NER_11901,कर,other
11901,NER_11902,सकते,other
11902,NER_11903,हैं,other
11903,NER_11904,.,other
11904,NER_11905,newline,other
11905,NER_11906,दूसरी,other
11906,NER_11907,ओर,other
11907,NER_11908,फ़लस्तीनियों,other
